"Id","SalePrice"
1771,122030.588506035
1772,147860.239503016
1773,117309.506763602
1774,134542.291795733
1775,135325.358140472
1776,143948.166243083
1777,99033.1425898563
1778,142205.241857178
1779,117189.335526241
1780,167409.239230741
1781,132012.136374604
1782,94972.2792471691
1783,124742.912431211
1784,89423.1047687218
1785,135334.137814493
1786,107391.997030281
1787,154321.382035748
1788,48293.9611832641
1789,97888.0317274177
1790,67123.1452948655
1791,196143.810361154
1792,165549.058328497
1793,131223.878951677
1794,154566.144630981
1795,139780.498170414
1796,161451.776535714
1797,137215.474039809
1798,121648.448736545
1799,111777.791811213
1800,131440.406946666
1801,129921.599315237
1802,102086.023668517
1803,159332.475044386
1804,120274.353485528
1805,140392.101771765
1806,132153.910112255
1807,155925.243164
1808,118203.76369591
1809,116972.178285655
1810,138500.621201728
1811,96207.6023610072
1812,114290.240313599
1813,122489.703893967
1814,83445.0288618928
1815,42524.1784637494
1816,89338.8956618522
1817,121926.883829734
1818,179397.592436634
1819,137735.885373276
1820,78620.3379460339
1821,74206.2925699724
1822,132518.846835192
1823,57200.7936963807
1824,146217.393700016
1825,137353.898998011
1826,114588.847403989
1827,97147.4828210808
1828,143650.038978135
1829,115107.970836925
1830,136183.192942905
1831,154805.928799954
1832,131095.191718684
1833,151128.272004939
1834,126962.316787728
1835,146457.59005959
1836,133070.594506204
1837,105785.998678319
1838,115953.130836848
1839,88329.4881635371
1840,146155.620879593
1841,129626.67296202
1842,94526.7627628093
1843,119427.033118949
1844,157892.914591799
1845,147872.954412444
1846,151268.558282995
1847,184872.828261411
1848,54599.3130281384
1849,116665.619277311
1850,111423.240403878
1851,143478.112111858
1852,108924.42700726
1853,110969.595909962
1854,168177.887769234
1855,176173.599760723
1856,207305.414273893
1857,144496.075697973
1858,179322.109657309
1859,131002.80248235
1860,154663.769048337
1861,129952.955213885
1862,266659.482716452
1863,264964.72395796
1864,264980.736745004
1865,358825.69754287
1866,353371.039142682
1867,223110.620906259
1868,274416.998334289
1869,201981.062104517
1870,222471.74113918
1871,263557.506654103
1872,180255.530164641
1873,218202.014900635
1874,151631.513934269
1875,199389.319691643
1876,181530.992329623
1877,206072.329196962
1878,202504.381610379
1879,145626.496309828
1880,136731.267756004
1881,221413.28616733
1882,252528.880412712
1883,197743.535960466
1884,206005.452190209
1885,258091.373540996
1886,292736.505887943
1887,215254.996586941
1888,256565.102984674
1889,173022.516260703
1890,114693.826782535
1891,128794.258568447
1892,98907.2419458467
1893,139297.067473245
1894,111694.144786577
1895,138501.112670907
1896,111356.803257953
1897,113411.657304284
1898,119787.423207424
1899,169451.627780329
1900,181391.140720891
1901,182737.279952309
1902,188179.577770003
1903,233090.135025388
1904,160023.381377678
1905,202407.538870387
1906,170280.181850293
1907,226510.72801478
1908,116152.470564279
1909,147819.950652386
1910,126643.414662292
1911,229274.928037582
1912,286729.42964806
1913,137619.283604529
1914,72327.1065816406
1915,315643.701335726
1916,36664.6989793721
1917,232750.525949892
1918,139030.678695676
1919,163008.688483016
1920,147011.092781903
1921,375120.278417671
1922,350140.492171713
1923,205175.511983576
1924,214374.724314211
1925,199715.501164865
1926,370519.293175462
1927,139555.62215658
1928,151207.363936523
1929,120814.91609594
1930,141891.79296557
1931,130424.099305564
1932,136206.38433985
1933,182777.31554449
1934,172109.799119039
1935,163200.120870317
1936,200169.6411573
1937,169878.62207426
1938,175360.000094991
1939,276736.83881318
1940,238570.855429962
1941,156052.459618844
1942,185699.464753589
1943,254498.037246089
1944,377957.338685886
1945,413494.04164388
1946,166618.497283183
1947,372090.166094057
1948,162808.960879336
1949,247246.943276061
1950,186817.507744198
1951,232285.979659392
1952,213844.893937124
1953,170963.132329942
1954,201435.616711122
1955,138100.344171266
1956,276281.25524417
1957,164124.006093131
1958,262563.315714471
1959,154593.131546227
1960,127165.31744618
1961,117226.190144524
1962,103821.255422463
1963,103895.769635989
1964,111344.487461944
1965,141025.247635915
1966,148615.521877825
1967,292628.675052857
1968,379944.846331928
1969,401176.699265479
1970,414079.118932204
1971,448634.370686732
1972,384192.43109457
1973,286458.403474927
1974,331681.0858981
1975,450562.858922645
1976,272862.121309936
1977,339809.058961871
1978,346489.200404561
1979,319626.167552866
1980,196201.250260108
1981,342978.960195916
1982,221913.844992927
1983,213400.677499604
1984,192180.983618447
1985,221114.863245684
1986,191867.593847262
1987,228060.921354699
1988,174974.221824082
1989,196315.498729218
1990,212974.100919943
1991,210912.888510191
1992,208530.625940295
1993,179275.351967484
1994,232170.001472948
1995,178044.300761258
1996,304863.533876068
1997,381798.210375084
1998,320154.618337005
1999,302236.05857698
2000,323029.426999685
2001,286648.254047117
2002,249561.402238755
2003,246614.550576983
2004,268024.640061157
2005,258805.442566393
2006,236575.956323196
2007,250245.49392326
2008,217165.442702205
2009,195701.799280937
2010,203499.98104206
2011,168522.477050452
2012,188480.190967404
2013,183586.548075915
2014,188062.821453261
2015,207032.545860224
2016,189537.346027718
2017,199788.097152988
2018,120920.262456418
2019,130051.589574468
2020,109125.648701427
2021,105806.924391682
2022,202896.442373119
2023,148679.015757611
2024,310946.170305323
2025,400212.391137513
2026,171207.254088271
2027,147970.88705522
2028,153138.773639866
2029,153897.617542955
2030,289975.134450819
2031,274667.667049839
2032,297989.493418509
2033,286748.785620091
2034,169534.071106642
2035,214481.918315927
2036,197881.61539768
2037,201251.172892738
2038,321276.447331794
2039,228194.672406574
2040,340720.150421466
2041,283456.398533
2042,210201.860486416
2043,182056.533164778
2044,179943.231103341
2045,196993.867552202
2046,133824.174436885
2047,142818.024253131
2048,125563.608300904
2049,130601.863162289
2050,181409.459808387
2051,119860.548429004
2052,124987.572833322
2053,141500.027060288
2054,98800.0290893827
2055,148002.638234914
2056,143264.064968616
2057,125635.153715702
2058,191460.067101539
2059,140527.936513524
2060,176560.707953697
2061,167600.465230062
2062,133437.466785916
2063,124248.227953935
2064,131598.794612174
2065,124759.101309274
2066,168308.791711785
2067,144306.880150752
2068,133550.267094822
2069,90749.3651131777
2070,102208.37316888
2071,85417.6542118696
2072,112802.916985028
2073,133473.925647517
2074,161353.329986374
2075,168939.674805295
2076,102624.038367106
2077,145799.723245245
2078,127751.299865364
2079,135018.473331243
2080,113551.705376481
2081,136944.393006089
2082,127253.465008856
2083,150274.72662959
2084,110221.538861479
2085,126739.042300948
2086,132668.470977523
2087,116545.327205144
2088,105077.649679367
2089,82237.855026982
2090,141656.345848323
2091,106320.552522803
2092,128667.257881152
2093,152186.664021328
2094,127120.580126961
2095,128339.486224067
2096,87451.1618410887
2097,94520.0242655453
2098,131925.638830913
2099,43520.2291110841
2100,119554.188914678
2101,112749.071156615
2102,140767.015679828
2103,87851.5189645789
2104,159496.648877091
2105,123519.601987117
2106,52233.5245653668
2107,189426.3404488
2108,109858.070288057
2109,115503.667497896
2110,125934.548733384
2111,160936.077938415
2112,149687.957425719
2113,135255.034798621
2114,119198.236981221
2115,168780.68456234
2116,106461.53919076
2117,148069.465325544
2118,139089.455894162
2119,114000.839947362
2120,119796.541168906
2121,90953.4304527741
2122,113595.930420764
2123,93540.8050093361
2124,193375.456399656
2125,137021.871195887
2126,158405.358712495
2127,156371.350345058
2128,135154.357182464
2129,97554.3871230414
2130,127159.847229966
2131,111738.497489709
2132,106154.894917883
2133,105021.940906856
2134,103077.430876731
2135,68359.4840547856
2136,80003.4820703186
2137,112104.016069683
2138,132998.359929367
2139,144273.770485881
2140,138658.631344443
2141,157696.180716313
2142,136271.097745804
2143,132062.675486111
2144,117223.951054491
2145,134309.108348849
2146,173575.718593253
2147,148918.50251587
2148,134040.737492855
2149,132722.128409526
2150,218318.8315884
2151,113838.987560171
2152,152378.215698559
2153,188509.911481547
2154,92046.8910623211
2155,124774.545999792
2156,270554.472857781
2157,212499.388512799
2158,227017.644512841
2159,228753.287067014
2160,188117.256334685
2161,229890.688759767
2162,369422.408602717
2163,344796.48697653
2164,241967.323111625
2165,202975.592593819
2166,144890.81063589
2167,225452.058496815
2168,193170.056825246
2169,206984.193735506
2170,210343.098239374
2171,158820.603801089
2172,135438.011308151
2173,176495.558216729
2174,218700.96027432
2175,288844.465137431
2176,293484.137051415
2177,231875.933864618
2178,227907.445928024
2179,139490.249668454
2180,191344.772240052
2181,201352.569828802
2182,200828.233949471
2183,197500.611018052
2184,116597.343460281
2185,125706.122589855
2186,134570.870566244
2187,127763.474969313
2188,137157.153070482
2189,271302.583823894
2190,77429.0334562033
2191,68391.8403178303
2192,80615.2867932723
2193,110659.750024018
2194,83489.1193875906
2195,104755.728235872
2196,115366.802718565
2197,112030.595559171
2198,139997.363618019
2199,141515.628898666
2200,174881.044129737
2201,159993.35778214
2202,215045.704440238
2203,174557.501733049
2204,205120.089394783
2205,165582.61979096
2206,185727.41159866
2207,236326.90529618
2208,240053.795956038
2209,218194.478394794
2210,119090.09374664
2211,102559.332638122
2212,105983.940649005
2213,103190.104035397
2214,148214.912371101
2215,92031.9491336767
2216,156771.181355209
2217,31717.2467867655
2218,91266.7239134356
2219,83417.7064843271
2220,76766.0591150267
2221,315643.701335726
2222,289997.573429708
2223,251415.124329731
2224,197745.592168642
2225,129699.676948687
2226,173196.836727205
2227,176127.151082976
2228,274960.889059533
2229,245816.98164509
2230,162787.0545783
2231,208473.144763165
2232,168584.30211012
2233,188447.756404508
2234,249726.381451158
2235,230183.045375236
2236,245469.773486162
2237,280888.353350525
2238,189915.467653433
2239,126176.023555123
2240,146392.152167381
2241,148889.470430316
2242,105898.679152207
2243,105879.158008619
2244,106249.458212602
2245,124995.081916022
2246,151759.854874295
2247,95163.3733544229
2248,123524.504796665
2249,134203.100817755
2250,130993.433846074
2251,145619.792468426
2252,169647.718276684
2253,164506.880268897
2254,182820.626770235
2255,168054.234446066
2256,190711.038334391
2257,206106.1406137
2258,172287.896467092
2259,164879.24999774
2260,171960.609187583
2261,245047.597432012
2262,259939.675754576
2263,371109.385061654
2264,437866.629613874
2265,176818.603191963
2266,359329.238875911
2267,364773.587246882
2268,441744.060490227
2269,148876.764274905
2270,183768.761580521
2271,207368.23792841
2272,205630.736136063
2273,169894.283346271
2274,169062.963224298
2275,166228.471884158
2276,200437.128217582
2277,183697.131754752
2278,149824.603930207
2279,147080.393632051
2280,120563.408018509
2281,146747.544217202
2282,150333.314379377
2283,108395.169972673
2284,137871.432879415
2285,151424.021748909
2286,128755.040210299
2287,399261.008998452
2288,294713.135657605
2289,332105.337936859
2290,431376.645234775
2291,346168.636537721
2292,421137.9810519
2293,441960.352271675
2294,413408.625376072
2295,414555.18259195
2296,279845.801030302
2297,360094.132546792
2298,379282.913981139
2299,342895.632176667
2300,325734.541086797
2301,318867.323533715
2302,254473.286152585
2303,261091.719043386
2304,261061.234080991
2305,203261.638229249
2306,197072.496985875
2307,198179.759254373
2308,230658.077109509
2309,320090.328589508
2310,220434.104192447
2311,203683.513045817
2312,186082.23657474
2313,177684.38283671
2314,190221.771602776
2315,183151.215151628
2316,199474.646175444
2317,190262.804032006
2318,190779.530713435
2319,190809.71743346
2320,191344.407671049
2321,239573.848016051
2322,209438.960691117
2323,206276.485256227
2324,181084.083601538
2325,212420.837963376
2326,191157.853741079
2327,210418.191137533
2328,219109.358685929
2329,175513.563597948
2330,166811.591857117
2331,331692.285289693
2332,441983.807644855
2333,329797.257745641
2334,290264.044110074
2335,329552.198611398
2336,328584.604626288
2337,216039.833287714
2338,258418.743402489
2339,234028.88859357
2340,380766.521264137
2341,223616.762757203
2342,251094.227790868
2343,228714.696152893
2344,219495.420201242
2345,237268.101463934
2346,234960.822316593
2347,213755.585816743
2348,259545.182642181
2349,190758.60294707
2350,307349.066637304
2351,279042.066885983
2352,251676.707854665
2353,253540.844585157
2354,161431.923408554
2355,178639.993507131
2356,166677.843991249
2357,194908.311493606
2358,196271.017480657
2359,113310.606191845
2360,119244.852537627
2361,132114.777400679
2362,280254.168709825
2363,159778.882886948
2364,150064.099445446
2365,214459.84654381
2366,196286.555745435
2367,216066.142538258
2368,213218.233549444
2369,215401.259162215
2370,151109.263192993
2371,166952.954915994
2372,204306.046310534
2373,292323.072736442
2374,313435.854638151
2375,251199.775764881
2376,270096.336244311
2377,325782.694624918
2378,148613.182980037
2379,210769.38217262
2380,153175.22636177
2381,175827.327604686
2382,208738.093369864
2383,193227.605651297
2384,223046.357242102
2385,153046.015008411
2386,148486.915269834
2387,140924.845249059
2388,90861.7983140395
2389,135696.568869021
2390,135663.274797934
2391,126452.628422488
2392,115791.535049967
2393,157305.487434985
2394,156402.297622668
2395,197129.801469949
2396,149792.202105902
2397,208337.438692473
2398,113003.208733387
2399,96243.890267809
2400,79759.7709160777
2401,118573.310477301
2402,141209.06716767
2403,122406.659008262
2404,142346.868231339
2405,157077.473156728
2406,142857.400969639
2407,121981.378706205
2408,141911.089656514
2409,127849.287164485
2410,169995.7029076
2411,122070.122626311
2412,155841.742052416
2413,133286.998394616
2414,158761.692698553
2415,119398.465384693
2416,130073.161581321
2417,129730.045420426
2418,125734.654585185
2419,126776.137628021
2420,123979.37669232
2421,152773.623289281
2422,115385.244704824
2423,114815.962203686
2424,116694.576749601
2425,228858.378839795
2426,112887.095237035
2427,128036.38261001
2428,191459.749989597
2429,105952.473004924
2430,146713.77958882
2431,133213.598239945
2432,136337.434737341
2433,147635.920256947
2434,128765.767743072
2435,149813.252966816
2436,104756.769159667
2437,115156.041087233
2438,124847.608843858
2439,99320.032529233
2440,120091.482197823
2441,95128.8613844138
2442,91874.9852055554
2443,104120.060903508
2444,107616.805413205
2445,89373.833924459
2446,121308.135737935
2447,181692.802041736
2448,124580.739178809
2449,99753.2698780894
2450,135339.185614741
2451,129457.377628332
2452,185333.440516353
2453,97007.103048201
2454,107775.452775656
2455,128529.676494264
2456,144960.061745799
2457,129057.468313756
2458,138962.111949196
2459,108037.732115727
2460,141011.049352886
2461,127015.153874884
2462,128828.819873367
2463,132404.437935677
2464,166561.805644772
2465,144581.420970545
2466,110011.463115064
2467,140259.179629676
2468,106251.523072768
2469,104513.20444403
2470,192459.000191022
2471,193193.971920577
2472,168318.545929098
2473,97404.824578056
2474,86508.1356187601
2475,190096.99188692
2476,114567.591737194
2477,112944.57137145
2478,150755.834575943
2479,125814.887424607
2480,148210.135655827
2481,134817.907584162
2482,105874.605155187
2483,127067.251111184
2484,120401.688257738
2485,128062.622742119
2486,143212.418748126
2487,188053.242584254
2488,156319.685154866
2489,158285.175614234
2490,140005.174332659
2491,88539.4049021847
2492,185550.189547567
2493,141438.74448888
2494,146153.254858554
2495,114209.36920814
2496,228317.200774342
2497,149616.332507454
2498,117207.146475529
2499,88727.9419331334
2500,92066.5957653062
2501,123964.468307897
2502,135999.583640171
2503,85463.3308139682
2504,192173.613338683
2505,212816.967385542
2506,239417.054355915
2507,262935.105998246
2508,239874.500731738
2509,207249.882816556
2510,217005.718977545
2511,184080.050832142
2512,229407.008299942
2513,216638.625828748
2514,255748.476824646
2515,146562.812162093
2516,165005.785682022
2517,141190.969344166
2518,151680.253728963
2519,235224.955862831
2520,197895.125917476
2521,195596.309194915
2522,211107.143583227
2523,131492.835185517
2524,137769.593078214
2525,141279.889843263
2526,147624.90953698
2527,139513.118899782
2528,131211.280548491
2529,159209.305278663
2530,134753.152567116
2531,252914.741233298
2532,215385.664863091
2533,197456.608265958
2534,250134.373297399
2535,274428.61855226
2536,225949.317796697
2537,247131.857142391
2538,192886.567069767
2539,195549.84882251
2540,185434.821809392
2541,185724.053780908
2542,177501.729682726
2543,121654.407579241
2544,108829.301758405
2545,113866.980150629
2546,122691.1209979
2547,123977.801659391
2548,146577.313434275
2549,131779.638215525
2550,545552.260475612
2551,136417.296298258
2552,104170.363055876
2553,61667.205772805
2554,72398.9536550852
2555,94451.1766019927
2556,95633.8394365283
2557,90748.9999096572
2558,199179.329030216
2559,170558.903708785
2560,161160.771990258
2561,158316.018674781
2562,162054.910645481
2563,167433.608203602
2564,208697.000462803
2565,169251.198432885
2566,183059.486113031
2567,165449.499826196
2568,213289.039067979
2569,204391.22919997
2570,119292.82606346
2571,207610.240766508
2572,197533.674254392
2573,220921.13535595
2574,301954.996842836
2575,128812.820141757
2576,129260.81254429
2577,158137.20008559
2578,83659.3528275929
2579,36243.7793425016
2580,130513.999089585
2581,109804.658792739
2582,116238.247751153
2583,282216.572910187
2584,168297.816456601
2585,170170.39805245
2586,207712.762356507
2587,183548.481107592
2588,141357.463822232
2589,143085.191335688
2590,176969.425682119
2591,217939.795985512
2592,211465.293184874
2593,258120.3867476
2594,175072.268367707
2595,233721.150293129
2596,256540.205944199
2597,191538.338061767
2598,275380.924867106
2599,364784.714977555
2600,163250.022210343
2601,133538.763924856
2602,82866.5003762972
2603,105443.475794469
2604,83679.1124482875
2605,81524.8183641208
2606,143439.349411264
2607,183927.438692616
2608,196962.910123948
2609,155147.198695044
2610,120908.672572324
2611,151919.289976922
2612,150829.518647936
2613,125472.835520467
2614,128698.653024192
2615,147325.545768956
2616,163171.787690541
2617,178769.451920632
2618,212852.370464466
2619,191450.548668402
2620,168564.028583248
2621,171322.447672332
2622,176074.165968112
2623,237912.903619119
2624,240536.976565153
2625,278148.68070663
2626,168362.7167395
2627,203591.861616047
2628,457894.007409447
2629,491026.87798914
2630,411820.449361322
2631,428919.200490192
2632,425811.631829756
2633,349403.969392516
2634,428661.969319578
2635,156633.043653358
2636,187077.886991973
2637,209135.935369968
2638,267320.536876692
2639,200749.866619124
2640,155020.751803118
2641,114043.901919667
2642,154883.426224492
2643,105404.086525392
2644,122815.097998052
2645,104299.095463761
2646,99269.2998006429
2647,108617.641650789
2648,156269.564380235
2649,152397.035953028
2650,146476.555456652
2651,139007.668015394
2652,399509.548557554
2653,264947.544869359
2654,268477.399047786
2655,407525.683012992
2656,357415.099346789
2657,379254.131630715
2658,333854.378489499
2659,344610.473137186
2660,344247.082902999
2661,380617.99073717
2662,392535.46505957
2663,267496.028302096
2664,314790.918752753
2665,357534.99454163
2666,308737.836388032
2667,181219.636051283
2668,193696.309530966
2669,193149.042715031
2670,271398.848757362
2671,193192.555906123
2672,190566.945524773
2673,194554.542607036
2674,189871.845919744
2675,194758.643980208
2676,197042.41984361
2677,188614.527899108
2678,240650.666173757
2679,293979.857312028
2680,313499.987174336
2681,434430.495171698
2682,332713.908601799
2683,492955.987765679
2684,344353.270894519
2685,331989.458888874
2686,257258.137278257
2687,288191.550556685
2688,243316.289843374
2689,231835.300375661
2690,386832.41124038
2691,205029.905940818
2692,172881.01723825
2693,207253.223761307
2694,173492.269151519
2695,195267.942808503
2696,189830.585680204
2697,178799.122166059
2698,195964.311497753
2699,157764.79070473
2700,142958.598966547
2701,162081.932434813
2702,120658.929688529
2703,130158.88449365
2704,137278.328774336
2705,126749.533580989
2706,119581.463436977
2707,119243.237852335
2708,131906.363102828
2709,123428.644873922
2710,134020.919411101
2711,300937.261156779
2712,388135.358165562
2713,166196.818593067
2714,151398.597953121
2715,163680.198602833
2716,147669.759685327
2717,218299.29848125
2718,235466.102886144
2719,127956.667441403
2720,187892.216625437
2721,133700.435101071
2722,178631.981066691
2723,142315.002749814
2724,144163.436954621
2725,133643.298599693
2726,135006.340860214
2727,146327.62252193
2728,156902.284700605
2729,136790.203774559
2730,140070.823432496
2731,110932.604859506
2732,119742.731612656
2733,159446.584557622
2734,165413.130607936
2735,139323.615674977
2736,142440.961980152
2737,121691.116299008
2738,123379.229871492
2739,145102.814335712
2740,130853.236178341
2741,149682.232849973
2742,147111.597981974
2743,150964.395127297
2744,159812.695509488
2745,134823.965771028
2746,127592.901711553
2747,163129.567055767
2748,119735.394483199
2749,143197.240583927
2750,125731.371966425
2751,135048.400771104
2752,173305.564431505
2753,145082.944794339
2754,199896.174707651
2755,129626.457049309
2756,85847.3027610493
2757,97732.5827423435
2758,60346.3057969043
2759,132474.801730293
2760,116074.711045018
2761,142536.62272145
2762,147199.066000066
2763,185141.995141974
2764,172676.52141734
2765,233806.27529745
2766,146543.803081598
2767,72333.4243994873
2768,119946.84620084
2769,145238.533469165
2770,149840.626423279
2771,119036.833518239
2772,113980.80951242
2773,142729.218103311
2774,136898.814703199
2775,117792.41362598
2776,130092.135407854
2777,125542.290509596
2778,117800.307633987
2779,124682.86823944
2780,96073.0214382725
2781,88481.7172203983
2782,108703.204760822
2783,118425.879741389
2784,98901.5300119169
2785,133739.248990795
2786,65769.6303745365
2787,117850.46015406
2788,71917.1876046153
2789,170475.576305219
2790,96105.0935236859
2791,113112.007278191
2792,57879.366548769
2793,157392.559522471
2794,104470.968842583
2795,134746.82629543
2796,102873.517423192
2797,201286.004193011
2798,107299.083726583
2799,88911.1198885513
2800,81906.9629611018
2801,96416.0431327091
2802,131416.553529545
2803,147188.391142776
2804,141209.814467763
2805,80151.9529529065
2806,98840.2967723582
2807,165917.609362818
2808,141570.840595293
2809,130832.460438903
2810,120895.969182912
2811,146186.818797853
2812,172135.262943351
2813,143029.263801531
2814,147474.978102874
2815,92968.3586949363
2816,212201.612241237
2817,142698.109487153
2818,119416.536682174
2819,197798.157928119
2820,126167.425943702
2821,87594.1661110666
2822,157308.884180746
2823,264560.019502972
2824,159291.793564333
2825,137118.927096518
2826,124488.723662736
2827,138075.702202549
2828,252800.141168379
2829,162467.029722273
2830,210224.503573816
2831,180751.372759483
2832,228451.437840878
2833,305812.348047374
2834,237963.627020435
2835,228737.395638124
2836,198944.068781632
2837,159084.937126299
2838,144602.333018022
2839,174043.318700297
2840,193880.981093366
2841,203573.028634566
2842,217878.56545366
2843,161629.947047849
2844,161523.492405247
2845,129709.901137356
2846,204721.102476661
2847,190533.311869145
2848,218824.685331474
